region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000409-TEMP000006,land,#c3cac9,1047,TRT000409,62,63,102,103,79,83,79,85,3826,670,3866,710,3843,690,3843,692
TRT000406-TEMP000001,ocean,#37098a,7498,TRT000406,174,0,291,128,231,62,231,58,1970,1665,2087,1793,2027,1727,2027,1723
TRT000406-TEMP000002,ocean,#363476,9845,TRT000406,103,42,233,184,167,112,170,109,1899,1707,2029,1849,1963,1777,1966,1774
TRT000406-TEMP000003,ocean,#2c149c,12755,TRT000406,161,132,308,272,230,207,236,203,1957,1797,2104,1937,2026,1872,2032,1868
TRT000406-TEMP000004,ocean,#304f9b,9299,TRT000406,233,72,374,202,303,137,305,131,2029,1737,2170,1867,2099,1802,2101,1796
TRT000406-TEMP000005,ocean,#0542aa,12842,TRT000406,0,112,167,242,91,175,95,177,1796,1777,1963,1907,1887,1840,1891,1842
TRT000405-TEMP000001,ocean,#252caa,11414,TRT000405,132,29,258,158,186,94,186,91,1860,1881,1986,2010,1914,1946,1914,1943
TRT000405-TEMP000002,ocean,#111c64,13451,TRT000405,0,0,139,150,79,84,80,84,1728,1852,1867,2002,1807,1936,1808,1936
TRT000405-TEMP000003,ocean,#2730ab,10998,TRT000405,96,134,196,259,146,201,142,201,1824,1986,1924,2111,1874,2053,1870,2053
TRT000405-TEMP000004,ocean,#1b1a94,9595,TRT000405,224,67,333,205,286,132,291,136,1952,1919,2061,2057,2014,1984,2019,1988
TRT000405-TEMP000005,ocean,#314089,8635,TRT000405,14,144,103,259,60,205,57,204,1742,1996,1831,2111,1788,2057,1785,2056
TRT000405-TEMP000006,ocean,#342e64,12098,TRT000405,191,148,334,259,256,214,248,209,1919,2000,2062,2111,1984,2066,1976,2061
TRT000410-TEMP000001,land,#9b85ce,1215,TRT000410,21,15,73,58,50,33,48,31,3844,586,3896,629,3873,604,3871,602
TRT000410-TEMP000002,land,#87e287,1325,TRT000410,46,45,101,94,71,68,71,68,3869,616,3924,665,3894,639,3894,639
TRT000410-TEMP000003,land,#c3c7e2,1320,TRT000410,68,22,114,70,91,45,91,43,3891,593,3937,641,3914,616,3914,614
TRT000410-TEMP000004,land,#17e354,787,TRT000410,74,0,119,34,99,18,101,17,3897,571,3942,605,3922,589,3924,588
TRT000410-TEMP000005,land,#a615d3,1423,TRT000410,24,65,77,113,50,89,50,90,3847,636,3900,684,3873,660,3873,661
TRT000410-TEMP000006,land,#1c8d08,1579,TRT000410,0,17,47,78,23,47,24,48,3823,588,3870,649,3846,618,3847,619
TRT000407-TEMP000001,ocean,#22416f,8388,TRT000407,165,206,249,320,212,263,216,267,2217,1997,2301,2111,2264,2054,2268,2058
TRT000407-TEMP000002,ocean,#263269,7669,TRT000407,65,230,185,320,129,284,135,284,2117,2021,2237,2111,2181,2075,2187,2075
TRT000407-TEMP000003,ocean,#0c1581,11106,TRT000407,132,62,249,213,195,149,196,152,2184,1853,2301,2004,2247,1940,2248,1943
TRT000407-TEMP000004,ocean,#293089,9238,TRT000407,40,149,174,253,107,196,108,204,2092,1940,2226,2044,2159,1987,2160,1995
TRT000407-TEMP000005,ocean,#201d68,14703,TRT000407,4,0,183,157,103,91,101,95,2056,1791,2235,1948,2155,1882,2153,1886
TRT000407-TEMP000006,ocean,#212573,10415,TRT000407,0,143,90,320,39,241,38,245,2052,1934,2142,2111,2091,2032,2090,2036
TRT000411-TEMP000001,land,#e3983e,1114,TRT000411,50,25,91,59,70,41,72,38,3579,615,3620,649,3599,631,3601,628
TRT000411-TEMP000002,land,#ce2100,791,TRT000411,45,0,90,27,68,15,70,13,3574,590,3619,617,3597,605,3599,603
TRT000411-TEMP000003,land,#02a9d4,1133,TRT000411,76,44,114,89,97,63,97,63,3605,634,3643,679,3626,653,3626,653
TRT000411-TEMP000004,land,#377e20,966,TRT000411,85,8,115,45,101,27,102,26,3614,598,3644,635,3630,617,3631,616
TRT000411-TEMP000005,land,#5a42d8,1563,TRT000411,0,23,56,71,33,50,34,48,3529,613,3585,661,3562,640,3563,638
TRT000411-TEMP000006,land,#6e3366,1401,TRT000411,52,60,93,112,71,84,70,81,3581,650,3622,702,3600,674,3599,671
TRT000411-TEMP000007,land,#96bebc,1094,TRT000411,21,66,62,114,45,88,43,86,3550,656,3591,704,3574,678,3572,676
TRT000412-TEMP000001,land,#b6604f,1049,TRT000412,51,62,93,103,69,83,72,82,3693,656,3735,697,3711,677,3714,676
TRT000412-TEMP000002,land,#5f0969,1298,TRT000412,0,53,55,96,33,72,37,75,3642,647,3697,690,3675,666,3679,669
TRT000412-TEMP000003,land,#c490ce,1294,TRT000412,33,18,77,66,54,44,54,45,3675,612,3719,660,3696,638,3696,639
TRT000412-TEMP000004,land,#0a065a,1923,TRT000412,0,0,43,66,18,31,18,33,3642,594,3685,660,3660,625,3660,627
TRT000412-TEMP000005,land,#099234,862,TRT000412,69,44,112,83,89,64,90,63,3711,638,3754,677,3731,658,3732,657
TRT000413-TEMP000001,land,#b8c423,1445,TRT000413,34,0,80,51,55,25,56,27,3635,664,3681,715,3656,689,3657,691
TRT000413-TEMP000002,land,#061561,1224,TRT000413,0,7,40,59,23,35,23,34,3601,671,3641,723,3624,699,3624,698
TRT000413-TEMP000003,land,#c2b7bd,1299,TRT000413,15,43,63,89,41,64,41,64,3616,707,3664,753,3642,728,3642,728
TRT000413-TEMP000004,land,#8592e9,1169,TRT000413,65,20,106,64,88,43,89,43,3666,684,3707,728,3689,707,3690,707
TRT000413-TEMP000005,land,#6b4eac,1354,TRT000413,54,52,99,94,77,74,77,74,3655,716,3700,758,3678,738,3678,738
TRT000414-TEMP000001,land,#768b1a,1221,TRT000414,0,45,57,81,32,63,32,62,3701,708,3758,744,3733,726,3733,725
TRT000414-TEMP000002,land,#78662b,1102,TRT000414,43,19,82,66,63,44,64,42,3744,682,3783,729,3764,707,3765,705
TRT000414-TEMP000003,land,#fa7848,1471,TRT000414,0,68,49,112,26,91,25,90,3701,731,3750,775,3727,754,3726,753
TRT000414-TEMP000004,land,#908159,2123,TRT000414,48,64,105,117,72,88,71,88,3749,727,3806,780,3773,751,3772,751
TRT000414-TEMP000005,land,#f3dda2,919,TRT000414,31,0,78,35,52,17,51,16,3732,663,3779,698,3753,680,3752,679
TRT000414-TEMP000006,land,#8b35bc,930,TRT000414,3,20,44,59,23,39,23,38,3704,683,3745,722,3724,702,3724,701
TRT000415-TEMP000001,land,#515abd,1109,TRT000415,42,22,95,66,65,43,63,43,3549,573,3602,617,3572,594,3570,594
TRT000415-TEMP000002,land,#66137a,1021,TRT000415,0,0,32,45,16,22,15,20,3507,551,3539,596,3523,573,3522,571
TRT000415-TEMP000003,land,#7d40b4,1301,TRT000415,12,36,56,91,35,61,33,59,3519,587,3563,642,3542,612,3540,610
TRT000415-TEMP000004,land,#f99571,904,TRT000415,32,1,73,38,49,20,49,18,3539,552,3580,589,3556,571,3556,569
TRT000416-TEMP000001,land,#d00f41,995,TRT000416,63,51,109,88,90,68,91,68,3724,625,3770,662,3751,642,3752,642
TRT000416-TEMP000002,land,#f4f2db,1559,TRT000416,42,8,85,66,66,38,69,40,3703,582,3746,640,3727,612,3730,614
TRT000416-TEMP000003,land,#ccf9f3,1791,TRT000416,0,0,63,50,34,21,35,21,3661,574,3724,624,3695,595,3696,595
TRT000416-TEMP000004,land,#95b9a8,940,TRT000416,78,10,114,54,96,35,98,35,3739,584,3775,628,3757,609,3759,609
TRT000417-TEMP000001,land,#ed287d,57,TRT000417,0,0,15,26,8,13,8,13,1615,569,1630,595,1623,582,1623,582
TRT000418-TEMP000001,land,#5836a9,374,TRT000418,0,0,34,27,17,12,17,12,3147,573,3181,600,3164,585,3164,585
TRT000419-TEMP000001,land,#605bc5,485,TRT000419,0,0,47,23,26,10,26,10,3011,575,3058,598,3037,585,3037,585
TRT000420-TEMP000001,land,#8783ff,107,TRT000420,0,0,30,9,15,5,15,5,3953,587,3983,596,3968,592,3968,592
TRT000421-TEMP000001,land,#6bebfc,1198,TRT000421,18,56,62,110,40,79,40,78,2952,645,2996,699,2974,668,2974,667
TRT000421-TEMP000002,land,#a4d695,1432,TRT000421,11,0,55,45,33,22,33,23,2945,589,2989,634,2967,611,2967,612
TRT000421-TEMP000003,land,#5a48d8,1081,TRT000421,0,34,41,77,20,55,19,55,2934,623,2975,666,2954,644,2953,644
TRT000422-TEMP000001,land,#aa4f8f,1300,TRT000422,47,42,98,86,70,60,70,62,3470,631,3521,675,3493,649,3493,651
TRT000422-TEMP000002,land,#d81074,1142,TRT000422,0,40,46,83,23,63,23,63,3423,629,3469,672,3446,652,3446,652
TRT000422-TEMP000003,land,#c36966,1323,TRT000422,76,2,115,57,93,30,94,30,3499,591,3538,646,3516,619,3517,619
TRT000422-TEMP000004,land,#56ccf5,1578,TRT000422,38,0,84,47,60,23,61,24,3461,589,3507,636,3483,612,3484,613
TRT000422-TEMP000005,land,#b0bfce,940,TRT000422,25,54,67,98,47,79,45,80,3448,643,3490,687,3470,668,3468,669
TRT000423-TEMP000001,land,#f5ddf3,1419,TRT000423,0,0,59,53,34,30,33,30,3477,642,3536,695,3511,672,3510,672
TRT000423-TEMP000002,land,#c7891f,1476,TRT000423,50,10,96,73,71,42,70,41,3527,652,3573,715,3548,684,3547,683
TRT000423-TEMP000003,land,#6f5991,1164,TRT000423,11,42,68,76,43,60,42,59,3488,684,3545,718,3520,702,3519,701
TRT000424-TEMP000001,land,#53298f,1637,TRT000424,50,0,103,53,70,25,71,24,3426,590,3479,643,3446,615,3447,614
TRT000424-TEMP000002,land,#ec7429,1394,TRT000424,0,6,49,41,28,24,29,24,3376,596,3425,631,3404,614,3405,614
TRT000424-TEMP000003,land,#9704cb,1454,TRT000424,0,38,59,77,26,56,27,55,3376,628,3435,667,3402,646,3403,645
TRT000425-TEMP000001,land,#62f5bb,1384,TRT000425,83,63,126,116,104,86,105,84,3855,747,3898,800,3876,770,3877,768
TRT000425-TEMP000002,land,#38d664,1464,TRT000425,47,45,92,93,70,71,69,70,3819,729,3864,777,3842,755,3841,754
TRT000425-TEMP000003,land,#298894,1427,TRT000425,61,0,112,53,88,28,87,28,3833,684,3884,737,3860,712,3859,712
TRT000425-TEMP000004,land,#dda5b2,1221,TRT000425,27,27,68,69,47,47,45,48,3799,711,3840,753,3819,731,3817,732
TRT000425-TEMP000005,land,#f47b9e,1298,TRT000425,90,23,139,70,113,51,114,49,3862,707,3911,754,3885,735,3886,733
TRT000425-TEMP000006,land,#cb3db3,1207,TRT000425,109,69,156,116,133,95,133,95,3881,753,3928,800,3905,779,3905,779
TRT000425-TEMP000007,land,#383c0e,902,TRT000425,9,65,55,95,32,83,30,84,3781,749,3827,779,3804,767,3802,768
TRT000425-TEMP000008,land,#283706,515,TRT000425,0,24,39,49,21,35,20,34,3772,708,3811,733,3793,719,3792,718
TRT000426-TEMP000001,land,#7191ac,1444,TRT000426,27,51,72,99,50,77,51,75,3895,692,3940,740,3918,718,3919,716
TRT000426-TEMP000002,land,#701cf5,1311,TRT000426,64,16,115,58,88,39,86,39,3932,657,3983,699,3956,680,3954,680
TRT000426-TEMP000003,land,#da8ea8,1431,TRT000426,31,0,73,51,52,27,50,27,3899,641,3941,692,3920,668,3918,668
TRT000426-TEMP000004,land,#4ba8ae,949,TRT000426,61,49,105,93,79,67,81,68,3929,690,3973,734,3947,708,3949,709
TRT000426-TEMP000005,land,#51232a,1115,TRT000426,0,35,46,79,24,52,23,54,3868,676,3914,720,3892,693,3891,695
TRT000427-TEMP000001,land,#7c0ef2,1304,TRT000427,0,4,47,57,27,32,27,31,3919,595,3966,648,3946,623,3946,622
TRT000427-TEMP000002,land,#889c29,1244,TRT000427,14,41,76,87,45,64,44,63,3933,632,3995,678,3964,655,3963,654
TRT000427-TEMP000003,land,#29de37,1103,TRT000427,37,0,77,42,57,19,59,20,3956,591,3996,633,3976,610,3978,611
TRT000427-TEMP000004,land,#ea4e35,729,TRT000427,68,7,103,42,84,27,85,28,3987,598,4022,633,4003,618,4004,619
TRT000428-TEMP000001,land,#142cb9,54,TRT000428,0,0,22,7,11,3,11,3,3197,619,3219,626,3208,622,3208,622
TRT000429-TEMP000001,land,#81ba8e,1345,TRT000429,72,0,128,42,102,24,103,23,2623,713,2679,755,2653,737,2654,736
TRT000429-TEMP000002,land,#cafcb3,1743,TRT000429,33,22,86,83,60,52,62,50,2584,735,2637,796,2611,765,2613,763
TRT000429-TEMP000003,land,#0c45f1,1746,TRT000429,0,65,56,125,27,100,28,98,2551,778,2607,838,2578,813,2579,811
TRT000430-TEMP000001,land,#5c27d0,1447,TRT000430,96,9,141,59,117,34,117,32,2753,620,2798,670,2774,645,2774,643
TRT000430-TEMP000002,land,#ac2ebb,1413,TRT000430,54,0,99,49,77,25,77,25,2711,611,2756,660,2734,636,2734,636
TRT000430-TEMP000003,land,#6bbbba,1346,TRT000430,70,37,126,87,93,61,96,60,2727,648,2783,698,2750,672,2753,671
TRT000430-TEMP000004,land,#487594,1427,TRT000430,37,61,86,102,59,82,57,82,2694,672,2743,713,2716,693,2714,693
TRT000430-TEMP000005,land,#697aca,1641,TRT000430,0,56,40,126,20,89,19,89,2657,667,2697,737,2677,700,2676,700
TRT000430-TEMP000006,land,#6b0d46,1511,TRT000430,14,28,73,70,45,51,47,50,2671,639,2730,681,2702,662,2704,661
TRT000431-TEMP000001,land,#bd5e72,1965,TRT000431,107,51,166,102,133,74,132,75,2891,644,2950,695,2917,667,2916,668
TRT000431-TEMP000002,land,#7eef34,1748,TRT000431,75,42,117,96,96,68,94,67,2859,635,2901,689,2880,661,2878,660
TRT000431-TEMP000003,land,#2418ef,2390,TRT000431,109,0,164,50,135,25,134,26,2893,593,2948,643,2919,618,2918,619
TRT000431-TEMP000004,land,#adff95,1824,TRT000431,61,3,109,47,87,24,84,24,2845,596,2893,640,2871,617,2868,617
TRT000431-TEMP000005,land,#5bd4c0,1295,TRT000431,23,8,66,52,47,29,45,32,2807,601,2850,645,2831,622,2829,625
TRT000431-TEMP000006,land,#9e1243,1156,TRT000431,0,21,39,68,20,45,19,46,2784,614,2823,661,2804,638,2803,639
TRT000431-TEMP000007,land,#83805b,1260,TRT000431,32,43,77,84,58,63,58,64,2816,636,2861,677,2842,656,2842,657
TRT000432-TEMP000001,land,#a91471,1624,TRT000432,41,39,88,91,68,66,69,66,2924,706,2971,758,2951,733,2952,733
TRT000432-TEMP000002,land,#fe2a55,1761,TRT000432,29,81,85,134,57,106,58,103,2912,748,2968,801,2940,773,2941,770
TRT000432-TEMP000003,land,#7e73f9,2053,TRT000432,0,47,48,117,24,82,24,84,2883,714,2931,784,2907,749,2907,751
TRT000432-TEMP000004,land,#0d512d,1480,TRT000432,57,105,119,151,88,131,87,131,2940,772,3002,818,2971,798,2970,798
TRT000432-TEMP000005,land,#e34063,2264,TRT000432,16,0,81,59,51,32,51,32,2899,667,2964,726,2934,699,2934,699
TRT000433-TEMP000001,land,#cf1568,1837,TRT000433,43,72,107,119,75,93,77,92,2722,743,2786,790,2754,764,2756,763
TRT000433-TEMP000002,land,#21c480,2279,TRT000433,0,39,53,98,29,66,30,67,2679,710,2732,769,2708,737,2709,738
TRT000433-TEMP000003,land,#e89d26,1406,TRT000433,60,0,115,44,92,21,88,23,2739,671,2794,715,2771,692,2767,694
TRT000433-TEMP000004,land,#9c9ee5,1248,TRT000433,89,27,120,84,105,56,107,51,2768,698,2799,755,2784,727,2786,722
TRT000433-TEMP000005,land,#81bf66,1531,TRT000433,46,31,92,78,69,55,72,57,2725,702,2771,749,2748,726,2751,728
TRT000434-TEMP000001,land,#2746d9,2044,TRT000434,38,65,99,119,70,94,68,92,2827,717,2888,771,2859,746,2857,744
TRT000434-TEMP000002,land,#8b4bba,1827,TRT000434,6,49,55,100,29,72,28,71,2795,701,2844,752,2818,724,2817,723
TRT000434-TEMP000003,land,#da77b5,1501,TRT000434,0,0,45,51,21,28,21,28,2789,652,2834,703,2810,680,2810,680
TRT000434-TEMP000004,land,#c84b55,1580,TRT000434,68,34,115,90,93,60,93,61,2857,686,2904,742,2882,712,2882,713
TRT000434-TEMP000005,land,#2101d7,1519,TRT000434,37,19,86,67,59,42,60,40,2826,671,2875,719,2848,694,2849,692
TRT000435-TEMP000001,land,#a9acb9,1898,TRT000435,54,47,109,106,79,72,79,70,2809,790,2864,849,2834,815,2834,813
TRT000435-TEMP000002,land,#e0e3cd,1250,TRT000435,8,38,61,82,41,58,38,58,2763,781,2816,825,2796,801,2793,801
TRT000435-TEMP000003,land,#e9722c,1403,TRT000435,0,0,53,52,33,29,30,30,2755,743,2808,795,2788,772,2785,773
TRT000435-TEMP000004,land,#dfab26,1998,TRT000435,54,4,116,50,80,31,76,30,2809,747,2871,793,2835,774,2831,773
TRT000436-TEMP000001,land,#839a32,1276,TRT000436,0,33,48,88,22,62,21,62,2839,801,2887,856,2861,830,2860,830
TRT000436-TEMP000002,land,#3ab39a,2170,TRT000436,21,0,80,58,50,29,49,30,2860,768,2919,826,2889,797,2888,798
TRT000436-TEMP000003,land,#ec985d,1214,TRT000436,8,63,59,108,38,88,38,86,2847,831,2898,876,2877,856,2877,854
TRT000436-TEMP000004,land,#427c10,1944,TRT000436,69,21,139,76,98,50,96,50,2908,789,2978,844,2937,818,2935,818
TRT000436-TEMP000005,land,#e4e94c,1405,TRT000436,49,51,95,102,68,75,69,78,2888,819,2934,870,2907,843,2908,846
TRT000437-TEMP000001,land,#b9a274,119,TRT000437,0,0,24,11,12,6,12,6,3323,619,3347,630,3335,625,3335,625
TRT000438-TEMP000001,land,#94d8be,135,TRT000438,0,0,21,24,10,11,10,11,3367,631,3388,655,3377,642,3377,642
TRT000439-TEMP000001,land,#7e74cb,290,TRT000439,0,0,36,27,18,12,18,12,4888,633,4924,660,4906,645,4906,645
TRT000440-TEMP000001,ocean,#202988,85,TRT000440,0,0,26,13,14,6,14,6,4867,639,4893,652,4881,645,4881,645
TRT000441-TEMP000001,ocean,#20258a,576,TRT000441,0,0,35,43,18,20,18,20,4847,642,4882,685,4865,662,4865,662
TRT000442-TEMP000001,land,#2c500e,1336,TRT000442,45,0,92,43,72,21,72,20,4109,752,4156,795,4136,773,4136,772
TRT000442-TEMP000002,land,#4c7f9d,1226,TRT000442,28,16,67,74,45,42,45,45,4092,768,4131,826,4109,794,4109,797
TRT000442-TEMP000003,land,#b76d0c,1457,TRT000442,37,43,86,87,66,67,68,66,4101,795,4150,839,4130,819,4132,818
TRT000442-TEMP000004,land,#0250e1,1216,TRT000442,0,23,39,81,22,50,22,50,4064,775,4103,833,4086,802,4086,802
TRT000443-TEMP000001,land,#fa5c5e,1236,TRT000443,0,15,54,51,30,35,33,35,3999,806,4053,842,4029,826,4032,826
TRT000443-TEMP000002,land,#09e755,1262,TRT000443,50,33,94,77,71,53,72,53,4049,824,4093,868,4070,844,4071,844
TRT000443-TEMP000003,land,#7714c5,1071,TRT000443,33,67,76,119,54,89,55,90,4032,858,4075,910,4053,880,4054,881
TRT000443-TEMP000004,land,#8ab468,1139,TRT000443,2,47,53,85,31,62,31,63,4001,838,4052,876,4030,853,4030,854
TRT000443-TEMP000005,land,#ef2bfa,1009,TRT000443,43,0,87,39,64,22,65,21,4042,791,4086,830,4063,813,4064,812
TRT000444-TEMP000001,land,#0a0d29,1113,TRT000444,28,2,64,54,46,31,46,29,4171,756,4207,808,4189,785,4189,783
TRT000444-TEMP000002,land,#0ab80d,928,TRT000444,8,0,40,42,22,21,22,20,4151,754,4183,796,4165,775,4165,774
TRT000444-TEMP000003,land,#85da02,1065,TRT000444,0,39,33,95,15,64,14,61,4143,793,4176,849,4158,818,4157,815
TRT000444-TEMP000004,land,#8e66b3,1532,TRT000444,10,50,67,107,38,74,37,73,4153,804,4210,861,4181,828,4180,827
TRT000445-TEMP000001,land,#eac5c1,1121,TRT000445,48,59,100,97,73,78,71,79,4002,893,4054,931,4027,912,4025,913
TRT000445-TEMP000002,land,#0d4076,1190,TRT000445,6,48,48,88,26,67,26,69,3960,882,4002,922,3980,901,3980,903
TRT000445-TEMP000003,land,#67c2f7,1158,TRT000445,23,0,67,48,43,24,43,24,3977,834,4021,882,3997,858,3997,858
TRT000445-TEMP000004,land,#7fd896,1185,TRT000445,41,30,90,72,63,52,64,54,3995,864,4044,906,4017,886,4018,888
TRT000445-TEMP000005,land,#20314d,910,TRT000445,13,77,57,111,35,93,35,95,3967,911,4011,945,3989,927,3989,929
TRT000445-TEMP000006,land,#68cb05,1137,TRT000445,0,9,37,55,17,34,17,34,3954,843,3991,889,3971,868,3971,868
TRT000446-TEMP000001,land,#7d8eb3,1088,TRT000446,39,0,91,39,63,18,63,17,4020,914,4072,953,4044,932,4044,931
TRT000446-TEMP000002,land,#4e7f87,1477,TRT000446,44,40,90,88,65,64,63,61,4025,954,4071,1002,4046,978,4044,975
TRT000446-TEMP000003,land,#b3e8ea,1333,TRT000446,0,15,51,53,26,36,26,35,3981,929,4032,967,4007,950,4007,949
TRT000446-TEMP000004,land,#95670f,1218,TRT000446,6,51,47,96,29,69,28,68,3987,965,4028,1010,4010,983,4009,982
TRT000446-TEMP000005,land,#1a3b94,1844,TRT000446,27,80,85,132,53,103,54,102,4008,994,4066,1046,4034,1017,4035,1016
TRT000446-TEMP000006,land,#991ff6,833,TRT000446,56,11,92,60,79,38,80,37,4037,925,4073,974,4060,952,4061,951
TRT000447-TEMP000001,land,#7514ff,1134,TRT000447,29,39,76,82,50,56,50,57,4084,873,4131,916,4105,890,4105,891
TRT000447-TEMP000002,land,#642375,1392,TRT000447,0,38,42,91,20,68,20,68,4055,872,4097,925,4075,902,4075,902
TRT000447-TEMP000003,land,#4ff1cb,1440,TRT000447,19,0,64,44,44,23,45,24,4074,834,4119,878,4099,857,4100,858
TRT000447-TEMP000004,land,#750141,1321,TRT000447,63,5,108,52,80,25,81,25,4118,839,4163,886,4135,859,4136,859
TRT000448-TEMP000001,land,#09c2be,1746,TRT000448,0,0,66,64,28,32,28,32,3363,652,3429,716,3391,684,3391,684
TRT000449-TEMP000001,land,#013e63,1119,TRT000449,42,39,89,80,65,56,65,58,3986,761,4033,802,4009,778,4009,780
TRT000449-TEMP000002,land,#6bdd34,1112,TRT000449,17,48,58,94,37,70,38,74,3961,770,4002,816,3981,792,3982,796
TRT000449-TEMP000003,land,#9da8a5,1717,TRT000449,0,0,43,53,24,25,24,27,3944,722,3987,775,3968,747,3968,749
TRT000449-TEMP000004,land,#52b700,938,TRT000449,31,79,75,117,52,97,53,98,3975,801,4019,839,3996,819,3997,820
TRT000449-TEMP000005,land,#33fce2,1314,TRT000449,42,5,87,44,61,26,62,26,3986,727,4031,766,4005,748,4006,748
TRT000449-TEMP000006,land,#0b17cb,967,TRT000449,68,43,105,92,86,72,87,72,4012,765,4049,814,4030,794,4031,794
TRT000450-TEMP000001,land,#b0c130,1749,TRT000450,58,0,108,51,79,28,76,29,4011,618,4061,669,4032,646,4029,647
TRT000450-TEMP000002,land,#a450f5,1264,TRT000450,29,46,69,88,50,65,50,67,3982,664,4022,706,4003,683,4003,685
TRT000450-TEMP000003,land,#6975be,1162,TRT000450,19,11,57,49,40,29,39,29,3972,629,4010,667,3993,647,3992,647
TRT000450-TEMP000004,land,#a69584,1110,TRT000450,0,71,47,109,27,94,27,94,3953,689,4000,727,3980,712,3980,712
TRT000450-TEMP000005,land,#334d9b,1201,TRT000450,69,47,113,93,87,69,88,68,4022,665,4066,711,4040,687,4041,686
TRT000450-TEMP000006,land,#dc23b4,1117,TRT000450,46,76,90,115,65,97,66,97,3999,694,4043,733,4018,715,4019,715
TRT000451-TEMP000001,land,#79c001,1823,TRT000451,50,38,124,85,79,62,77,62,4071,728,4145,775,4100,752,4098,752
TRT000451-TEMP000002,land,#4c707b,1079,TRT000451,2,20,56,58,31,40,29,39,4023,710,4077,748,4052,730,4050,729
TRT000451-TEMP000003,land,#f00743,1219,TRT000451,17,63,65,111,39,85,38,86,4038,753,4086,801,4060,775,4059,776
TRT000451-TEMP000004,land,#c43c55,970,TRT000451,0,42,49,82,22,61,22,61,4021,732,4070,772,4043,751,4043,751
TRT000451-TEMP000005,land,#8e07d0,687,TRT000451,26,0,61,41,44,18,45,18,4047,690,4082,731,4065,708,4066,708
TRT000452-TEMP000001,land,#86fdaf,1296,TRT000452,39,46,84,84,62,64,64,65,3926,778,3971,816,3949,796,3951,797
TRT000452-TEMP000002,land,#f906b8,880,TRT000452,43,0,73,49,57,30,57,28,3930,732,3960,781,3944,762,3944,760
TRT000452-TEMP000003,land,#e14cdf,1873,TRT000452,0,60,53,116,30,86,30,84,3887,792,3940,848,3917,818,3917,816
TRT000452-TEMP000004,land,#fb3673,897,TRT000452,17,3,50,51,35,22,36,25,3904,735,3937,783,3922,754,3923,757
TRT000452-TEMP000005,land,#a060a3,1144,TRT000452,51,79,96,118,73,97,71,99,3938,811,3983,850,3960,829,3958,831
TRT000453-TEMP000001,land,#915227,60,TRT000453,0,0,14,12,7,7,7,7,3363,652,3377,664,3370,659,3370,659
TRT000454-TEMP000001,land,#68a8d3,61,TRT000454,0,0,9,18,4,9,4,9,3363,664,3372,682,3367,673,3367,673
TRT000455-TEMP000001,land,#8c819c,1642,TRT000455,39,74,93,132,63,100,63,100,3047,732,3101,790,3071,758,3071,758
TRT000455-TEMP000002,land,#4aa360,1553,TRT000455,18,31,64,84,43,56,41,55,3026,689,3072,742,3051,714,3049,713
TRT000455-TEMP000003,land,#edf9e9,1668,TRT000455,61,49,111,101,90,75,88,73,3069,707,3119,759,3098,733,3096,731
TRT000455-TEMP000004,land,#897f21,1303,TRT000455,54,25,111,63,79,43,79,42,3062,683,3119,721,3087,701,3087,700
TRT000455-TEMP000005,land,#0eb3dc,1435,TRT000455,0,0,55,42,27,20,28,19,3008,658,3063,700,3035,678,3036,677
TRT000456-TEMP000001,land,#5c7be8,2011,TRT000456,52,40,109,95,81,68,80,67,3107,790,3164,845,3136,818,3135,817
TRT000456-TEMP000002,land,#09556e,1781,TRT000456,106,25,152,80,134,55,134,57,3161,775,3207,830,3189,805,3189,807
TRT000456-TEMP000003,land,#0f745d,1749,TRT000456,30,0,82,53,60,25,57,26,3085,750,3137,803,3115,775,3112,776
TRT000456-TEMP000004,land,#49efde,1789,TRT000456,93,71,152,116,126,93,126,94,3148,821,3207,866,3181,843,3181,844
TRT000456-TEMP000005,land,#e0ff8e,1679,TRT000456,79,6,133,58,102,31,103,31,3134,756,3188,808,3157,781,3158,781
TRT000456-TEMP000006,land,#8db4bb,1416,TRT000456,0,25,57,75,32,51,30,52,3055,775,3112,825,3087,801,3085,802
TRT000457-TEMP000001,land,#d0385a,1413,TRT000457,13,0,60,48,37,27,36,26,2975,655,3022,703,2999,682,2998,681
TRT000457-TEMP000002,land,#165db2,1247,TRT000457,0,38,37,87,20,62,20,63,2962,693,2999,742,2982,717,2982,718
TRT000457-TEMP000003,land,#7f651e,1270,TRT000457,11,112,63,154,40,131,38,131,2973,767,3025,809,3002,786,3000,786
TRT000457-TEMP000004,land,#5b7462,2452,TRT000457,56,89,104,163,78,127,77,125,3018,744,3066,818,3040,782,3039,780
TRT000457-TEMP000005,land,#0d256b,1623,TRT000457,38,39,84,94,58,69,55,65,3000,694,3046,749,3020,724,3017,720
TRT000457-TEMP000006,land,#3ad31b,1739,TRT000457,2,78,65,121,31,100,33,99,2964,733,3027,776,2993,755,2995,754
TRT000458-TEMP000001,land,#38d47a,2273,TRT000458,0,41,47,103,22,72,23,71,3118,699,3165,761,3140,730,3141,729
